"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","gene_id","ccds_id"
"CCDS38979.1|Mm108|chr4",244934.156438071,17.9020344483704,2.15368106378834,8.31229597983307,9.38679448840616e-17,1.1285012929395e-15,"Rere",68703,"CCDS38979.1"
"CCDS39073.2|Mm108|chr5",476.127288448367,8.89520350671966,2.05628531991895,4.32586053139273,1.51937537424239e-05,3.274828993885e-05,"D5Ertd579e",320661,"CCDS39073.2"
"CCDS39246.1|Mm108|chr5",74.1883352752243,6.21312046281819,1.86147295711346,3.33774414453634,0.000844614836799862,0.00140164609419854,"Rph3a",19894,"CCDS39246.1"
"CCDS39276.1|Mm108|chr5",364.958746111991,8.51158958488156,2.08841099891154,4.07562955247685,4.58900246641593e-05,9.29831585891766e-05,"Hip1r",29816,"CCDS39276.1"
"CCDS39284.1|Mm108|chr5",3792.26610284737,11.8888444861843,2.14405522223077,5.54502718162951,2.93908509192517e-08,8.7365111798435e-08,"Zfp664",269704,"CCDS39284.1"
"CCDS39291.1|Mm108|chr5",14.6439340750635,3.87223127884643,2.05646855499152,1.88295185425891,0.0597068929689416,0.0717809535471053,"Zfp11",22648,"CCDS39291.1"
"CCDS39320.1|Mm108|chr5",55.7837021769928,5.80177177925624,2.30758962123725,2.51421298044561,0.0119298364576257,0.0168666957075841,"Hspb1",15507,"CCDS39320.1"
"CCDS39361.1|Mm108|chr5",376.525744622644,8.556604701072,1.8684909808968,4.57941985728246,4.66267400802713e-06,1.05987673879944e-05,"Ap5z1",231855,"CCDS39361.1"
"CCDS39418.1|Mm108|chr6",98.0630760435185,6.61563811169275,1.84900659574507,3.5779418672257,0.000346310447815742,0.000606323470124002,"Gngt1",14699,"CCDS39418.1"
"CCDS39456.1|Mm108|chr6",1232561.41250442,20.2332281001532,1.82048891551273,11.1141726421633,1.07038189755745e-28,1.44769151644645e-26,"Cald1",109624,"CCDS39456.1"
"CCDS39570.1|Mm108|chr6",402.79365749659,8.65389715621213,2.12870367781615,4.06533668654635,4.79631706728211e-05,9.64612465947814e-05,"Slc6a6",21366,"CCDS39570.1"
"CCDS39677.1|Mm108|chr6",444724.482940014,18.7625523044554,2.10901929000871,8.89633982644982,5.77186653170705e-19,1.07675165298397e-17,"Etv6",14011,"CCDS39677.1"
"CCDS39871.1|Mm108|chr7",79.1456203512186,6.30643761363394,1.8986424264319,3.32155098076344,0.000895186269407889,0.00148102682492253,"Sipa1l3",74206,"CCDS39871.1"
"CCDS39943.1|Mm108|chr7",3923.09284462304,11.9377757635622,1.81107861154949,6.59152821276418,4.35322076176321e-11,2.24294517344181e-10,"Myh14",71960,"CCDS39943.1"
"CCDS39950.1|Mm108|chr7",56.8093473651295,5.82805642405075,1.92205309043361,3.03220366443466,0.00242775340719988,0.00379599593437901,"Hrc",15464,"CCDS39950.1"
"CCDS39983.1|Mm108|chr7",571700.667777972,19.124900449857,2.15409860414606,8.87837743966161,6.7842693313809e-19,1.22342990275902e-17,"Synm",233335,"CCDS39983.1"
"CCDS40029.1|Mm108|chr7",102.450558237215,6.678784035167,1.86011307980461,3.59052581677913,0.000330011539501843,0.00058155127970846,"Map6",17760,"CCDS40029.1"
"CCDS40031.1|Mm108|chr7",1615.33419102714,10.657616954758,2.00483459224249,5.31595823216369,1.06097486788474e-07,3.02098633434551e-07,"Rps3",27050,"CCDS40031.1"
"CCDS40046.1|Mm108|chr7",16.4673032984177,4.04153241215323,2.07058896136704,1.95187576460609,0.0509529562781591,0.0626489757874638,"Numa1",101706,"CCDS40046.1"
"CCDS40083.1|Mm108|chr7",2158.69821958669,11.0759458570931,1.86434492008099,5.94093171161264,2.83406662512047e-09,9.82839771916779e-09,"Rpl27a",26451,"CCDS40083.1"
"CCDS40144.1|Mm108|chr7",16.8661653160264,4.0760600952815,2.10403641562719,1.93725739013242,0.0527138880559974,0.0645208448830194,"Setd1a",233904,"CCDS40144.1"
"CCDS40219.1|Mm108|chr8",6261.22199184543,12.6122285375911,2.03950232375995,6.1839736050605,6.25078237506309e-10,2.50494315919195e-09,"Col4a1",12826,"CCDS40219.1"
"CCDS40231.1|Mm108|chr8",6.8946148758081,2.78546996692714,2.65473715140711,1.04924510716654,0.294065323067684,0.305353819154735,"Tmco3",234076,"CCDS40231.1"
"CCDS40232.1|Mm108|chr8",48619.7984590106,15.5692562926037,1.87972545263193,8.28272887979684,1.20384284621682e-16,1.41582386913761e-15,"Gas6",14456,"CCDS40232.1"
"CCDS40294.1|Mm108|chr8",944098.532400095,19.8485779111285,2.16283054687898,9.17713037656629,4.42732103538017e-20,1.19759034007034e-18,"Kat6a",244349,"CCDS40294.1"
"CCDS40507.2|Mm108|chr8",3139.44294059834,11.6162928762207,1.81139111181978,6.41291259541989,1.42765380559709e-10,6.2793553563254e-10,"Ankrd11",77087,"CCDS40507.2"
"CCDS40663.1|Mm108|chr9",144640.643992084,17.1421134807132,2.11420959759822,8.10804827496146,5.1439301628399e-16,5.45660042763998e-15,"Anp32a",11737,"CCDS40663.1"
"CCDS40745.1|Mm108|chr9",24.5015239388222,4.61479957924201,2.00170456325295,2.30543490980634,0.0211422282420118,0.0281030601447872,"Amotl2",56332,"CCDS40745.1"
"CCDS40785.1|Mm108|chr9",73.7324929693858,6.20422863164506,1.90107966222599,3.26352901191972,0.00110033917863123,0.00180388938072575,"Epm2aip1",77781,"CCDS40785.1"
"CCDS40801.1|Mm108|chr9",27.9203412326113,4.80324466865512,1.94706557421707,2.46691469062954,0.0136282821808119,0.018904873486716,"Golga4",54214,"CCDS40801.1"
"CCDS40885.1|Mm108|chrX",17.1510667571755,4.10022640641225,2.38156284244018,1.72165366932376,0.0851322747875651,0.0988338211589543,"Rbm10",236732,"CCDS40885.1"
"CCDS41047.1|Mm108|chrX",77.7211131454731,6.28023465867672,2.30334516320204,2.72657123170638,0.00639961379083744,0.00945953841760397,"Dmd",13405,"CCDS41047.1"
"CCDS41078.1|Mm108|chrX",74043.0355402383,16.1760764220982,2.15817393650027,7.49526076120152,6.61666868831997e-14,5.26414376526633e-13,"Med12",59024,"CCDS41078.1"
"CCDS41156.1|Mm108|chrX",14.4160129221442,3.84960030434686,2.06803151846793,1.86148048033561,0.062676354644093,0.0751838311806083,"Acsl4",50790,"CCDS41156.1"
"CCDS48283.1|Mm108|chr1",26867.9153090065,14.7135967660276,2.19432266093377,6.70530229121655,2.00989851694706e-11,1.08192311226308e-10,"Unc80",329178,"CCDS48283.1"
"CCDS48379.1|Mm108|chr1",64.5016862761551,6.01126497248443,1.89055480748798,3.17963010047391,0.00147463156954992,0.00237433237835269,"Igfn1",226438,"CCDS48379.1"
"CCDS48392.1|Mm108|chr1",3228.56011138977,11.6566751730131,1.94325984070711,5.99851596211216,1.99128949094249e-09,7.1819174306659e-09,"Prg4",96875,"CCDS48392.1"
"CCDS48473.1|Mm108|chr1",27.8063806561517,4.79734406721544,1.94705342358688,2.46389955668382,0.0137434619321155,0.0190158897833108,"Enah",13800,"CCDS48473.1"
"CCDS48583.1|Mm108|chr10",16.2963624337282,4.02647806643094,2.41110792975273,1.66997006510774,0.0949252864005537,0.109914007232693,"Hnrnph3",432467,"CCDS48583.1"
"CCDS48584.1|Mm108|chr10",25.812070568108,4.68997396969878,1.9548867204437,2.39910267978817,0.0164353052803073,0.022396725835381,"Mypn",68802,"CCDS48584.1"
"CCDS48723.1|Mm108|chr10",586971.385023564,19.1629306478048,2.13563627055518,8.97293743883791,2.88710084605356e-19,6.00739060659605e-18,"Naca",17938,"CCDS48723.1"
"CCDS48751.1|Mm108|chr11",15995.1076498572,13.9653430816243,2.14274107370003,6.51751312981056,7.14825658864438e-11,3.40332570577144e-10,"Ccm2",216527,"CCDS48751.1"
"CCDS48799.1|Mm108|chr11",7717.58117871137,12.9139330378194,2.13492560758042,6.04889134870381,1.45845973071282e-09,5.55652615715235e-09,"Anxa6",11749,"CCDS48799.1"
"CCDS48825.2|Mm108|chr11",1472.08574641737,10.5236459929648,1.83649574917636,5.73028606120349,1.00261407564741e-08,3.15357101700727e-08,"Chd3",216848,"CCDS48825.2"
"CCDS48944.1|Mm108|chr11",59.9432632177696,5.90552571894485,2.08826640717768,2.82795609729041,0.00468462305292709,0.0070204461818104,"Gpatch8",237943,"CCDS48944.1"
"CCDS48964.1|Mm108|chr11",82.2795362038586,6.36246175653972,1.86828862685793,3.40550258941524,0.000660423872225467,0.00110615886957888,"Bptf",207165,"CCDS48964.1"
"CCDS49066.1|Mm108|chr12",1994.53800919658,10.9618389012719,1.84499347288392,5.9413971173228,2.82603078352312e-09,9.82839771916779e-09,"Fam177a2",100101807,"CCDS49066.1"
"CCDS49091.1|Mm108|chr12",46.7808166366814,5.54784514143035,1.89408753225653,2.92903313439844,0.00340018174420103,0.00521104340966787,"Syne2",319565,"CCDS49091.1"
"CCDS49114.1|Mm108|chr12",138.57606097492,7.11453424309614,1.85674413517973,3.83172571185069,0.000127247559077388,0.000239863865717305,"Ylpm1",56531,"CCDS49114.1"
"CCDS49137.1|Mm108|chr12",63.6469819527078,5.99202020013586,1.87548316705751,3.19492081047941,0.00139869212903095,0.00227234967509233,"Sel1l",20338,"CCDS49137.1"
"CCDS49182.1|Mm108|chr12",2862.91760181902,11.483270433114,2.07547844641474,5.53283049166356,3.15103958981398e-08,9.31536840485991e-08,"Klc1",16593,"CCDS49182.1"
"CCDS49239.1|Mm108|chr13",3190.83916058163,11.6397201737308,1.95439641476517,5.95565980667712,2.59024646754664e-09,9.21923249304429e-09,"Dsp",109620,"CCDS49239.1"
"CCDS49273.1|Mm108|chr13",7.23649660518701,2.85529141642471,2.31012404449598,1.23599051887609,0.216462087922453,0.232710423964905,"Dbn1",56320,"CCDS49273.1"
"CCDS49329.1|Mm108|chr13",144798.365429904,17.1436857909499,1.87164668520442,9.15968057778891,5.20511580187194e-20,1.3409369756251e-18,"Cmya5",76469,"CCDS49329.1"
"CCDS49343.1|Mm108|chr13",51.3392396950669,5.68199002546609,1.89550819023905,2.99760774167349,0.0027210765668829,0.00423017937552773,"Bdp1",544971,"CCDS49343.1"
"CCDS49539.1|Mm108|chr14",95.6699039378661,6.57999324458958,2.08972857313067,3.14873105014397,0.00163981036341682,0.00261692450326991,"Lrrc63",70859,"CCDS49539.1"
"CCDS49575.1|Mm108|chr15",81.7097333215604,6.35243603835445,1.86111588992022,3.41324045039816,0.000641952748363489,0.00107856036293369,"Ptger4",19219,"CCDS49575.1"
"CCDS49576.1|Mm108|chr15",7410.51440544088,12.8553579762378,2.14721522577027,5.98699088100317,2.13758762328966e-09,7.65850929933579e-09,"Dab2",13132,"CCDS49576.1"
"CCDS49601.1|Mm108|chr15",91.3963823206296,6.51406515610747,1.85214302244332,3.51704219230015,0.000436384409931752,0.000756679377477813,"Oxr1",170719,"CCDS49601.1"
"CCDS49737.1|Mm108|chr15",84.672708309511,6.40382513019115,1.85495759732853,3.45227574981433,0.000555879323975488,0.00094569407003377,"Eif4b",75705,"CCDS49737.1"
"CCDS49845.1|Mm108|chr16",72.1370448989508,6.17266841908089,1.86900176630184,3.30265520898605,0.000957740693929831,0.00157968815675621,"Polq",77782,"CCDS49845.1"
"CCDS49868.1|Mm108|chr16",94700.3843336357,16.5310826603129,2.15012062812068,7.68844428731512,1.48934845563307e-14,1.32088117130736e-13,"Myh15",667772,"CCDS49868.1"
"CCDS49884.1|Mm108|chr16",21.3676080861821,4.41735351503579,2.11617029615722,2.08742818243755,0.0368494466537769,0.0463617456737054,"Vgll3",73569,"CCDS49884.1"
"CCDS49929.1|Mm108|chr17",5207.77042305254,12.3464501354652,1.99095870523837,6.20125877195781,5.60133255106941e-10,2.26143351502131e-09,"Arid1b",239985,"CCDS49929.1"
"CCDS50058.1|Mm108|chr17",13984.2162979386,13.7715117842568,2.00466296998693,6.86973919827858,6.43193839953852e-12,3.86630963794482e-11,"Akap8l",54194,"CCDS50058.1"
"CCDS50132.1|Mm108|chr17",98.8038197905061,6.62649491287438,1.85110751983578,3.57974609355066,0.000343928221967427,0.000604107688585644,"Bysl",53414,"CCDS50132.1"
"CCDS50152.1|Mm108|chr17",765.929034385227,9.58106691810858,1.83041091911082,5.23438033398691,1.65539276607743e-07,4.5692218696321e-07,"Safb",224903,"CCDS50152.1"
"CCDS50218.1|Mm108|chr18",24.5015239388222,4.61479957924201,2.00170456325295,2.30543490980634,0.0211422282420118,0.0281030601447872,"Wac",225131,"CCDS50218.1"
"CCDS50396.1|Mm108|chr19",14759.3191587289,13.8493385515588,1.94864464587261,7.1071647572547,1.18451004190826e-12,8.01024915840459e-12,"Gm8369",666926,"CCDS50396.1"
"CCDS50532.1|Mm108|chr2",89527.2579258269,16.4500393791027,2.0202453796396,8.14259472878351,3.86895583560844e-16,4.27164307564115e-15,"Ajm1",381353,"CCDS50532.1"
"CCDS50559.1|Mm108|chr2",8176.0445778085,12.9971873468877,2.15737807541264,6.02452926309718,1.69602518093372e-09,6.24183416928668e-09,"Sptan1",20740,"CCDS50559.1"
"CCDS50577.1|Mm108|chr2",9.17382640500086,3.19752360776717,2.18706568331657,1.46201535333785,0.143737002626148,0.160664707480881,"Dab2ip",69601,"CCDS50577.1"
"CCDS50610.1|Mm108|chr2",2437.67371075989,11.2512893148976,1.92076320884148,5.8577180482772,4.69270468612914e-09,1.57686536347569e-08,"Hnrnpa3",229279,"CCDS50610.1"
"CCDS50684.1|Mm108|chr2",137.379474922094,7.10202266525508,1.85660326453561,3.82527748438032,0.0001306248727643,0.00024368295229478,"Trp53bp1",27223,"CCDS50684.1"
"CCDS50685.1|Mm108|chr2",303929.837462578,18.2133787888042,2.15000755090385,8.47130921988968,2.42650146909251e-17,3.05287742971872e-16,"Map1a",17754,"CCDS50685.1"
"CCDS50869.1|Mm108|chr3",438.748219369606,8.77724946012218,2.33835147970782,3.75360570739302,0.000174308975447673,0.000318584985531051,"Ythdf3",229096,"CCDS50869.1"
"CCDS50879.1|Mm108|chr3",717389.179270603,19.4523964590264,2.15796033161168,9.01425117694278,1.98219988264882e-19,4.28948054605204e-18,"Tnik",665113,"CCDS50879.1"
"CCDS50889.1|Mm108|chr3",3869.07553138117,11.9177731777455,2.09407421402745,5.69118949935614,1.26157400460833e-08,3.85599738131699e-08,"Pex5l",58869,"CCDS50889.1"
"CCDS50954.1|Mm108|chr3",222409.506619094,17.7628589300302,2.15991197673498,8.22388093651915,1.9702168847536e-16,2.2205986138577e-15,"Gon4l",76022,"CCDS50954.1"
"CCDS51393.1|Mm108|chr4",7957.6391330236,12.958124761125,2.11254759122556,6.13388536899545,8.57583228807452e-10,3.38651479404987e-09,"Rnf207",433809,"CCDS51393.1"
"CCDS51452.1|Mm108|chr5",5.98293026413099,2.58085224731867,2.37384232994175,1.08720457747588,0.276946408297778,0.290274371182956,"Otof",83762,"CCDS51452.1"
"CCDS51624.1|Mm108|chr5",19.0883965569894,4.25462401499768,2.00400204319701,2.12306371115781,0.0337485134029209,0.0428590275844606,"Tchp",77832,"CCDS51624.1"
"CCDS51773.1|Mm108|chr6",418.178335318641,8.70797451153489,1.87296752571226,4.64929284250317,3.33075027150742e-06,7.83342529580994e-06,"Hnrnpa2b1",53379,"CCDS51773.1"
"CCDS51774.1|Mm108|chr6",241087.189258523,17.87919546638,2.04126231850897,8.75889164477389,1.97179546581791e-18,3.0112255657362e-17,"Hnrnpa2b1",53379,"CCDS51774.1"
"CCDS51811.1|Mm108|chr6",943583.544555074,19.8477907336291,1.9333205076039,10.266166761055,1.00103472120442e-24,4.51299820142994e-23,"Tgoln1",22134,"CCDS51811.1"
"CCDS51820.1|Mm108|chr6",41.3676892548486,5.3704324676483,2.31754160373717,2.31729711302191,0.0204875524683068,0.0274350640726584,"Tet3",194388,"CCDS51820.1"
"CCDS51850.1|Mm108|chr6",34044.1837495346,15.0551207227957,2.14303401614947,7.02514314254624,2.13846897784954e-12,1.41086794758122e-11,"Iqsec1",232227,"CCDS51850.1"
"CCDS51851.1|Mm108|chr6",9.45872784614995,3.24164616099947,2.20415700389879,1.47069657708845,0.141373192317578,0.158678209634459,"Iqsec1",232227,"CCDS51851.1"
"CCDS51973.1|Mm108|chr7",858.692943623372,9.74599852613774,2.36154279625825,4.12696248468577,3.67586331848369e-05,7.59023685228884e-05,"Tnnt1",21955,"CCDS51973.1"
"CCDS52148.1|Mm108|chr7",4.61540334661534,2.20645673253717,2.54603297689375,0.866625355037284,0.386147316475096,0.391943148617311,"Megf8",269878,"CCDS52148.1"
"CCDS52232.1|Mm108|chr7",1330.26180901335,10.3774944953466,2.11964210869418,4.89587107784893,9.78712173204151e-07,2.4858370220819e-06,"Fam71e1",75538,"CCDS52232.1"
"CCDS52274.1|Mm108|chr7",32827.3127140986,15.0026090334285,2.14626534640058,6.99009983019518,2.74690713417594e-12,1.76913899951093e-11,"Chd2",244059,"CCDS52274.1"
"CCDS52383.1|Mm108|chr7",3060.92410341765,11.5797515578901,2.14117313951073,5.40813414114478,6.36847206024198e-08,1.84242961742829e-07,"Polr3e",26939,"CCDS52383.1"
"CCDS52388.1|Mm108|chr7",72.3079857636403,6.17608308349365,1.98614651167159,3.10958081249289,0.00187353025620496,0.00296368382633592,"Arhgap17",70497,"CCDS52388.1"
"CCDS52398.1|Mm108|chr7",7.40743746987647,2.888974542681,2.33906956102891,1.23509560844792,0.216794923619801,0.232710423964905,"Tufm",233870,"CCDS52398.1"
"CCDS52457.1|Mm108|chr7",20.0570614568963,4.32603834828985,1.9989159757193,2.16419219258736,0.0304496022422239,0.0392219876501027,"Tnnt3",21957,"CCDS52457.1"
"CCDS52473.1|Mm108|chr8",922.795767881918,9.8498675773351,2.14033243418081,4.60202696554708,4.18399018030814e-06,9.63207952147533e-06,"Prr36",73072,"CCDS52473.1"
"CCDS52567.1|Mm108|chr8",163897.132399351,17.3224310872059,2.14585391449117,8.07251181929291,6.88665032144936e-16,7.02958079981906e-15,"Gatad2a",234366,"CCDS52567.1"
"CCDS52660.1|Mm108|chr8",391.397599850627,8.61249109879459,1.83474343366216,4.69411196180383,2.67767358080137e-06,6.35360266321728e-06,"Ripor1",75687,"CCDS52660.1"
"CCDS52704.1|Mm108|chr8",220.741636602319,7.7862149682558,1.98972546666484,3.91321069097386,9.10770026204793e-05,0.000179173303337016,"Trim67",330863,"CCDS52704.1"
"CCDS52842.1|Mm108|chr9",34.4160940908107,5.10501146897763,1.91906201399398,2.66015971956685,0.00781036039965458,0.0113586155274547,"Tpm1",22003,"CCDS52842.1"
"CCDS52960.1|Mm108|chr9",189.117576634769,7.56313964373085,2.0435475168244,3.70098545860275,0.000214763784803028,0.000386004011888499,"Eomes",13813,"CCDS52960.1"
"CCDS53013.1|Mm108|chrX",106.496158701532,6.73465758339771,2.28383177058817,2.94884135956445,0.00318967662471045,0.00491628220503804,"Rbm10",236732,"CCDS53013.1"
"CCDS53018.1|Mm108|chrX",43025.4737606069,15.3929034576561,2.1451260055887,7.17575723642941,7.19080540079455e-13,5.11871805503928e-12,"Syn1",20964,"CCDS53018.1"
"CCDS53194.1|Mm108|chrX",553170.50710477,19.0773647140996,2.10137076248676,9.07853342906678,1.10047603808997e-19,2.58851102872468e-18,"Bex3",12070,"CCDS53194.1"
"CCDS53199.1|Mm108|chrX",13.219426869318,3.72458772478012,2.14538946128823,1.73608931710872,0.0825480429940659,0.0960397661500853,"Esx1",13984,"CCDS53199.1"
"CCDS56636.1|Mm108|chr1",14.8148749397529,3.888974542681,2.06035653940926,1.88752503185494,0.0590897427640736,0.0711972178961332,"Gigyf2",227331,"CCDS56636.1"
"CCDS56651.1|Mm108|chr1",2287.64461185077,11.1596472298973,2.11011228310271,5.28865090225821,1.23221808711441e-07,3.47203117254633e-07,"Prrx1",18933,"CCDS56651.1"
"CCDS56673.1|Mm108|chr10",141619.492129851,17.1116603222286,2.15802645442269,7.92930980394597,2.20367176700124e-15,2.12890433204941e-14,"Akap12",83397,"CCDS56673.1"
"CCDS56735.1|Mm108|chr10",75.8977439221189,6.24598509672381,1.93020617624459,3.23591602472022,0.0012125304985567,0.00197584036059992,"Reep6",70335,"CCDS56735.1"
"CCDS56763.1|Mm108|chr11",4194.09109544406,12.0341424816994,1.81501707639799,6.63031915136681,3.34961837190406e-11,1.75936265941757e-10,"Usp34",17847,"CCDS56763.1"
"CCDS56774.1|Mm108|chr11",35.897581584786,5.16581474803983,1.9676022506877,2.62543649064963,0.00865379511505602,0.0124845417526542,"Obscn",380698,"CCDS56774.1"
"CCDS56957.1|Mm108|chr14",26.1539522974869,4.70895707306636,1.95155349967494,2.41292748256745,0.0158249677950387,0.0216194635785756,"Acin1",56215,"CCDS56957.1"
"CCDS57072.1|Mm108|chr17",353365.194787022,18.4308004210015,2.15528800001763,8.5514327648327,1.21569884259548e-17,1.64423268461039e-16,"Bag6",224727,"CCDS57072.1"
"CCDS57073.1|Mm108|chr17",60.1711843706888,5.911000849011,2.30606732437083,2.56323862991455,0.0103700747012423,0.0148026659983432,"Bag6",224727,"CCDS57073.1"
"CCDS57077.1|Mm108|chr17",471665.902820837,18.8474057852698,1.81302447773598,10.3955605766589,2.59755002786084e-25,1.40527456507271e-23,"Muc21",672682,"CCDS57077.1"
"CCDS57119.1|Mm108|chr18",4636.42907297214,12.1787983697306,1.93331954760925,6.29942338543616,2.98754923157088e-10,1.2726489246298e-09,"Ik",24010,"CCDS57119.1"
"CCDS57238.1|Mm108|chr3",16.5242835866475,4.04651581966748,2.05082213556382,1.97311885292042,0.0484820228065159,0.060020078577403,"Anp32e",66471,"CCDS57238.1"
"CCDS57239.1|Mm108|chr3",140.912252792342,7.13865325404249,1.87337704916887,3.81058007367475,0.00013864109584982,0.000256865865940933,"Anp32e",66471,"CCDS57239.1"
"CCDS57264.1|Mm108|chr4",188.661734328931,7.55965802504955,1.83910572236847,4.11050758697761,3.94790307635591e-05,8.12097172740893e-05,"Mdn1",100019,"CCDS57264.1"
"CCDS57294.1|Mm108|chr4",845.872378771663,9.72429620252657,2.0212626835071,4.81100070855408,1.5017648474212e-06,3.77885945327845e-06,"Macf1",11426,"CCDS57294.1"
"CCDS57347.1|Mm108|chr5",400.799347408547,8.64673634927786,1.82626973727466,4.7346436141363,2.19440344035373e-06,5.22983374991792e-06,"Limch1",77569,"CCDS57347.1"
"CCDS57386.1|Mm108|chr5",1158.01039769461,10.1774324919056,2.1003683005018,4.84554660698034,1.2626356557813e-06,3.19199013914805e-06,"Gtf2i",14886,"CCDS57386.1"
"CCDS57532.1|Mm108|chr7",48.2623041306567,5.59282488898475,2.31156790748626,2.41949408921615,0.0155421133193837,0.0212867931792066,"Dyrk1b",13549,"CCDS57532.1"
"CCDS57628.1|Mm108|chr8",8.77496438739212,3.13339327034745,2.56418347190563,1.22198481687381,0.22171336871692,0.236581720859672,"Cacna1a",12286,"CCDS57628.1"
"CCDS57662.1|Mm108|chr9",15.3276975338213,3.93806909220917,2.04498524886345,1.92572004829759,0.0541393391870261,0.0661159875850589,"Smarca4",20586,"CCDS57662.1"
"CCDS57704.1|Mm108|chr9",465.016132243553,8.86113695654176,1.86995965187105,4.73867815686581,2.15116851867224e-06,5.14947862213134e-06,"Map4",17758,"CCDS57704.1"
"CCDS57773.1|Mm108|chrX",518.805524332502,9.01905003151675,1.83666337824645,4.91056234819015,9.08155743995863e-07,2.31751064859322e-06,"Armcx4",100503043,"CCDS57773.1"
"CCDS57779.1|Mm108|chrX",8.37610236978339,3.06627907448891,2.21920439523225,1.38170196538747,0.167063230687027,0.18410683815884,"Pak3",18481,"CCDS57779.1"
"CCDS59573.1|Mm108|chr12",303.761916553165,8.24679719640238,2.11901975049508,3.89179817435662,9.9504003678967e-05,0.000193639086296119,"Sos2",20663,"CCDS59573.1"
"CCDS59615.1|Mm108|chr14",68235.4336229904,16.0582334829774,2.08989189721313,7.683762736432,1.54482658218072e-14,1.34798577574156e-13,"Kat6b",54169,"CCDS59615.1"
"CCDS59625.1|Mm108|chr17",5969.3689555323,12.5433627114882,2.06578920950269,6.07194705722561,1.2636859831244e-09,4.84861075794538e-09,"Syngap1",240057,"CCDS59625.1"
"CCDS70185.1|Mm108|chr11",126.04039756436,6.97774239988726,1.84416193216816,3.78369289495289,0.000154518466468506,0.000284335001222659,"Kif3a",16568,"CCDS70185.1"
"CCDS70464.1|Mm108|chr13",5016.08873344742,12.2923471539688,1.81270246588993,6.78122713753465,1.19159361216755e-11,6.93174348583487e-11,"Ddx46",212880,"CCDS70464.1"
"CCDS70694.1|Mm108|chr16",37934.6838692902,15.2112298945458,2.07673534874114,7.3245875569877,2.39634564214502e-13,1.75192296270332e-12,"Arvcf",11877,"CCDS70694.1"
"CCDS71140.1|Mm108|chr2",415.671202636529,8.6992989924578,1.82993269071808,4.75389014939348,1.99539483247459e-06,4.84084575950114e-06,"Nphp1",53885,"CCDS71140.1"
"CCDS71194.1|Mm108|chr2",2781.03692763278,11.4414071861101,2.40509935184379,4.75714534509308,1.9634980027554e-06,4.78492080851654e-06,"Zmynd8",228880,"CCDS71194.1"
"CCDS71478.1|Mm108|chr4",3369.35840360566,11.7182581828763,2.09507166656894,5.59324932405156,2.22858901776108e-08,6.69814810338193e-08,"Adgrb2",230775,"CCDS71478.1"
"CCDS71522.1|Mm108|chr4",4025.37246199556,11.9749065645882,2.09585998258524,5.71360046190547,1.10610524080416e-08,3.43909732916694e-08,"Clstn1",65945,"CCDS71522.1"
"CCDS71951.1|Mm108|chr7",5.07124565245389,2.34234016061895,2.45010811663769,0.956015020199747,0.339064646022319,0.348072055973577,"Myh14",71960,"CCDS71951.1"
"CCDS72203.1|Mm108|chr9",7.17951631695719,2.84388665315247,2.28214323301138,1.2461473110081,0.21271031840141,0.229693178154017,"Plppr2",235044,"CCDS72203.1"
"CCDS78575.1|Mm108|chr1",36.1824830259351,5.17721951131208,1.92011337427204,2.69630928083863,0.00701125345303971,0.010279371593752,"Map4k4",26921,"CCDS78575.1"
"CCDS78860.1|Mm108|chr10",34853.3038423981,15.0890077992335,2.15599048494008,6.9986430388411,2.58453411648809e-12,1.68461802050609e-11,"Mbd3",17192,"CCDS78860.1"
"CCDS78953.1|Mm108|chr11",133.162933593087,7.05704874843537,1.84484280868812,3.82528457991155,0.000130621110422358,0.00024368295229478,"Rnf187",108660,"CCDS78953.1"
"CCDS78997.1|Mm108|chr11",112397.607153494,16.7782517966101,1.91664098080963,8.75398781754246,2.05943338137226e-18,3.0112255657362e-17,"Myo18a",360013,"CCDS78997.1"
"CCDS79188.1|Mm108|chr13",9.34476726969031,3.22415873427063,2.18323615209273,1.47677965628232,0.139734711551949,0.157165236901465,"Unc5a",107448,"CCDS79188.1"
"CCDS79940.1|Mm108|chr3",2376.53386148929,11.2146432423531,2.1971046682509,5.10428265180511,3.32051661534399e-07,8.80587984755441e-07,"Mef2d",17261,"CCDS79940.1"
"CCDS79967.1|Mm108|chr3",655.501235795838,9.35645469009185,2.05606294411106,4.55066549245997,5.34765071466306e-06,1.20544959859696e-05,"Chtop",66511,"CCDS79967.1"
"CCDS80225.1|Mm108|chr5",8938.95365691754,13.1258902522762,2.10839418769637,6.22553900445796,4.79903239205499e-10,1.95208761210658e-09,"Asic3",171209,"CCDS80225.1"
"CCDS80534.1|Mm108|chr6",267.807354680149,8.06505177110491,1.89858783419862,4.24792133702316,2.15763122028669e-05,4.59558460698859e-05,"Hoxa1",15394,"CCDS80534.1"
"CCDS80613.1|Mm108|chr6",5360.87645752606,12.388253172949,2.11915147817751,5.84585542870345,5.03971608264307e-09,1.67269104338031e-08,"Gapdh",14433,"CCDS80613.1"
"CCDS80678.1|Mm108|chr7",330.941514038789,8.3704324676483,2.32924905257197,3.59361849193653,0.000326117239476748,0.000576566753453989,"Cic",71722,"CCDS80678.1"
