"target_id","length","eff_length","est_counts","tpm","gene","gene_id","ccds_id"
"CCDS49094.1|Mm108|chr12",456,188.235,3,0.414822,"Max",17187,"CCDS49094.1"
"CCDS49098.1|Mm108|chr12",1953,1658.93,4,0.0627586,"Exd2",97827,"CCDS49098.1"
"CCDS49107.1|Mm108|chr12",2517,2222.93,3,0.0351266,"Rbm25",67039,"CCDS49107.1"
"CCDS49114.1|Mm108|chr12",6420,6125.93,55,0.233686,"Ylpm1",56531,"CCDS49114.1"
"CCDS49137.1|Mm108|chr12",2223,1928.93,36,0.485766,"Sel1l",20338,"CCDS49137.1"
"CCDS49165.1|Mm108|chr12",1749,1454.93,1,0.0178895,"Ccnk",12454,"CCDS49165.1"
"CCDS49182.1|Mm108|chr12",1629,1334.93,10,0.194977,"Klc1",16593,"CCDS49182.1"
"CCDS49239.1|Mm108|chr13",8652,8357.93,4968,15.4712,"Dsp",109620,"CCDS49239.1"
"CCDS49273.1|Mm108|chr13",1986,1691.93,2.67816,0.0411998,"Dbn1",56320,"CCDS49273.1"
"CCDS49329.1|Mm108|chr13",11031,10736.9,206111,499.646,"Cmya5",76469,"CCDS49329.1"
"CCDS49343.1|Mm108|chr13",7404,7109.93,24,0.0878592,"Bdp1",544971,"CCDS49343.1"
"CCDS49490.1|Mm108|chr14",3384,3089.93,1,0.0084235,"Rpgrip1",77945,"CCDS49490.1"
"CCDS49539.1|Mm108|chr14",1917,1622.93,152.04,2.43837,"Lrrc63",70859,"CCDS49539.1"
"CCDS49556.1|Mm108|chr14",3732,3437.93,1,0.00757084,"Tbc1d4",210789,"CCDS49556.1"
"CCDS49575.1|Mm108|chr15",1467,1172.93,82,1.81963,"Ptger4",19219,"CCDS49575.1"
"CCDS49576.1|Mm108|chr15",1584,1289.93,11818,238.462,"Dab2",13132,"CCDS49576.1"
"CCDS49601.1|Mm108|chr15",651,357.157,79,5.75718,"Oxr1",170719,"CCDS49601.1"
"CCDS49670.1|Mm108|chr15",6600,6305.93,3,0.0123826,"Cacna1i",239556,"CCDS49670.1"
"CCDS49737.1|Mm108|chr15",1836,1541.93,67,1.13097,"Eif4b",75705,"CCDS49737.1"
"CCDS49844.1|Mm108|chr16",9717,9422.93,1,0.0027622,"Golgb1",224139,"CCDS49844.1"
"CCDS49845.1|Mm108|chr16",6798,6503.93,75,0.300142,"Polq",77782,"CCDS49845.1"
"CCDS49868.1|Mm108|chr16",5778,5483.93,151031,716.829,"Myh15",667772,"CCDS49868.1"
"CCDS49884.1|Mm108|chr16",978,683.931,1,0.0380565,"Vgll3",73569,"CCDS49884.1"
"CCDS49929.1|Mm108|chr17",6735,6440.93,99,0.400062,"Arid1b",239985,"CCDS49929.1"
"CCDS50058.1|Mm108|chr17",1926,1631.93,22110,352.637,"Akap8l",54194,"CCDS50058.1"
"CCDS50132.1|Mm108|chr17",1311,1016.93,94,2.4059,"Bysl",53414,"CCDS50132.1"
"CCDS50152.1|Mm108|chr17",2814,2519.93,333,3.43951,"Safb",224903,"CCDS50152.1"
"CCDS50218.1|Mm108|chr18",1632,1337.93,6,0.116724,"Wac",225131,"CCDS50218.1"
"CCDS50359.1|Mm108|chr19",5157,4862.93,2,0.0107047,"Ehbp1l1",114601,"CCDS50359.1"
"CCDS50396.1|Mm108|chr19",501,222.347,22926,2683.73,"Gm8369",666926,"CCDS50396.1"
"CCDS50532.1|Mm108|chr2",2925,2630.93,927,9.17089,"Ajm1",381353,"CCDS50532.1"
"CCDS50538.2|Mm108|chr2",4749,4454.93,4,0.0233701,"Camsap1",227634,"CCDS50538.2"
"CCDS50558.1|Mm108|chr2",7434,7139.93,0.0138472,5.04789e-05,"Sptan1",20740,"CCDS50558.1"
"CCDS50559.1|Mm108|chr2",7374,7079.93,13040.6,47.9412,"Sptan1",20740,"CCDS50559.1"
"CCDS50566.1|Mm108|chr2",270,61.6168,3,1.26725,"Swi5",72931,"CCDS50566.1"
"CCDS50577.1|Mm108|chr2",3399,3104.93,7,0.0586796,"Dab2ip",69601,"CCDS50577.1"
"CCDS50584.1|Mm108|chr2",21459,21164.9,3,0.00368931,"Neb",17996,"CCDS50584.1"
"CCDS50610.1|Mm108|chr2",1074,779.931,176,5.87351,"Hnrnpa3",229279,"CCDS50610.1"
"CCDS50684.1|Mm108|chr2",5910,5615.93,55,0.254907,"Trp53bp1",27223,"CCDS50684.1"
"CCDS50685.1|Mm108|chr2",8331,8036.93,188,0.608848,"Map1a",17754,"CCDS50685.1"
"CCDS50869.1|Mm108|chr3",1758,1463.93,700.999,12.4634,"Ythdf3",229096,"CCDS50869.1"
"CCDS50879.1|Mm108|chr3",3972,3677.93,1144190,8097.23,"Tnik",665113,"CCDS50879.1"
"CCDS50889.1|Mm108|chr3",1704,1409.93,6164,113.791,"Pex5l",58869,"CCDS50889.1"
"CCDS50954.1|Mm108|chr3",6729,6434.93,354734,1434.83,"Gon4l",76022,"CCDS50954.1"
"CCDS50985.1|Mm108|chr3",4203,3908.93,8.11929,0.0540632,"Pogz",229584,"CCDS50985.1"
"CCDS51005.1|Mm108|chr3",525,244.87,1.98295e-07,2.10774e-08,"Rbm8a",60365,"CCDS51005.1"
"CCDS51393.1|Mm108|chr4",1908,1613.93,12,0.193525,"Rnf207",433809,"CCDS51393.1"
"CCDS51452.1|Mm108|chr5",5979,5684.93,7.89239,0.0361347,"Otof",83762,"CCDS51452.1"
"CCDS51526.1|Mm108|chr5",3867,3572.93,1,0.00728478,"Cracd",320827,"CCDS51526.1"
"CCDS51618.1|Mm108|chr5",7818,7523.93,3,0.0103781,"Myo18b",74376,"CCDS51618.1"
"CCDS51624.1|Mm108|chr5",1494,1199.93,12,0.260295,"Tchp",77832,"CCDS51624.1"
"CCDS51665.1|Mm108|chr5",753,458.998,3,0.170119,"Upk3bl",69665,"CCDS51665.1"
"CCDS51748.1|Mm108|chr6",384,140.124,1,0.185749,"Tmem213",77522,"CCDS51748.1"
"CCDS51773.1|Mm108|chr6",906,611.998,83.8539,3.56627,"Hnrnpa2b1",53379,"CCDS51773.1"
"CCDS51774.1|Mm108|chr6",1026,731.931,382999,13619.7,"Hnrnpa2b1",53379,"CCDS51774.1"
"CCDS51811.1|Mm108|chr6",1062,767.931,1452880,49243.6,"Tgoln1",22134,"CCDS51811.1"
"CCDS51820.1|Mm108|chr6",5007,4712.93,66,0.364497,"Tet3",194388,"CCDS51820.1"
"CCDS51850.1|Mm108|chr6",2886,2591.93,25.8642,0.259727,"Iqsec1",232227,"CCDS51850.1"
"CCDS51851.1|Mm108|chr6",3300,3005.93,3.13576,0.0271522,"Iqsec1",232227,"CCDS51851.1"
"CCDS51973.1|Mm108|chr7",786,491.998,1370.67,72.5122,"Tnnt1",21955,"CCDS51973.1"
"CCDS52148.1|Mm108|chr7",8370,8075.93,1,0.00322291,"Megf8",269878,"CCDS52148.1"
"CCDS52232.1|Mm108|chr7",639,345.157,2.05117,0.154678,"Fam71e1",75538,"CCDS52232.1"
"CCDS52274.1|Mm108|chr7",5484,5189.93,52352,262.551,"Chd2",244059,"CCDS52274.1"
"CCDS52311.1|Mm108|chr7",4662,4367.93,1,0.00595889,"Pcf11",74737,"CCDS52311.1"
"CCDS52383.1|Mm108|chr7",2055,1760.93,4881,72.1453,"Polr3e",26939,"CCDS52383.1"
"CCDS52388.1|Mm108|chr7",2184,1889.93,4,0.0550878,"Arhgap17",70497,"CCDS52388.1"
"CCDS52398.1|Mm108|chr7",1308,1013.93,1,0.0256704,"Tufm",233870,"CCDS52398.1"
"CCDS52421.1|Mm108|chr7",9534,9239.93,3,0.00845072,"Mki67",17345,"CCDS52421.1"
"CCDS52457.1|Mm108|chr7",735,440.998,11,0.649228,"Tnnt3",21957,"CCDS52457.1"
"CCDS52473.1|Mm108|chr8",3297,3002.93,1,0.00866754,"Prr36",73072,"CCDS52473.1"
"CCDS52516.1|Mm108|chr8",192,44.2964,1,0.587588,"Defb35",246084,"CCDS52516.1"
"CCDS52567.1|Mm108|chr8",1890,1595.93,261378,4262.81,"Gatad2a",234366,"CCDS52567.1"
"CCDS52604.1|Mm108|chr8",3237,2942.93,0.00127948,1.1316e-05,"Zfp827",622675,"CCDS52604.1"
"CCDS52660.1|Mm108|chr8",3672,3377.93,172,1.32531,"Ripor1",75687,"CCDS52660.1"
"CCDS52688.1|Mm108|chr8",3642,3347.93,0.0122766,9.54424e-05,"Gse1",382034,"CCDS52688.1"
"CCDS52689.1|Mm108|chr8",3633,3338.93,0.987723,0.00769962,"Gse1",382034,"CCDS52689.1"
"CCDS52704.1|Mm108|chr8",2307,2012.93,6,0.0775825,"Trim67",330863,"CCDS52704.1"
"CCDS52723.1|Mm108|chr9",1245,950.931,10.5807,0.289606,"Maml2",270118,"CCDS52723.1"
"CCDS52737.1|Mm108|chr9",4854,4559.93,0.181118,0.00103382,"Smarca4",20586,"CCDS52737.1"
"CCDS52783.1|Mm108|chr9",4002,3707.93,1,0.00701956,"Cep164",214552,"CCDS52783.1"
"CCDS52842.1|Mm108|chr9",738,443.998,25,1.46555,"Tpm1",22003,"CCDS52842.1"
"CCDS52960.1|Mm108|chr9",2067,1772.93,2,0.0293616,"Eomes",13813,"CCDS52960.1"
"CCDS52988.1|Mm108|chrX",462,193.617,1,0.13443,"Rbm3",19652,"CCDS52988.1"
"CCDS53002.1|Mm108|chrX",2919,2624.93,8,0.0793256,"Rpgr",19893,"CCDS53002.1"
"CCDS53013.1|Mm108|chrX",2790,2495.93,0.876318,0.0091384,"Rbm10",236732,"CCDS53013.1"
"CCDS53018.1|Mm108|chrX",2013,1718.93,68615,1038.97,"Syn1",20964,"CCDS53018.1"
"CCDS53194.1|Mm108|chrX",345,109.559,881515,209423,"Bex3",12070,"CCDS53194.1"
"CCDS53199.1|Mm108|chrX",1149,854.931,2,0.0608892,"Esx1",13984,"CCDS53199.1"
"CCDS56636.1|Mm108|chr1",3858,3563.93,16,0.116851,"Gigyf2",227331,"CCDS56636.1"
"CCDS56651.1|Mm108|chr1",603,310.044,3646,306.08,"Prrx1",18933,"CCDS56651.1"
"CCDS56673.1|Mm108|chr10",5055,4760.93,225874,1234.85,"Akap12",83397,"CCDS56673.1"
"CCDS56735.1|Mm108|chr10",525,244.87,11.0819,1.17793,"Reep6",70335,"CCDS56735.1"
"CCDS56763.1|Mm108|chr11",10749,10454.9,4153.01,10.3391,"Usp34",17847,"CCDS56763.1"
"CCDS56771.1|Mm108|chr11",3219,2924.93,6,0.0533921,"Larp1",73158,"CCDS56771.1"
"CCDS56774.1|Mm108|chr11",22491,22196.9,7,0.00820817,"Obscn",380698,"CCDS56774.1"
"CCDS56957.1|Mm108|chr14",1698,1403.93,22,0.407867,"Acin1",56215,"CCDS56957.1"
"CCDS57072.1|Mm108|chr17",3369,3074.93,563583,4770.5,"Bag6",224727,"CCDS57072.1"
"CCDS57073.1|Mm108|chr17",3411,3116.93,96.3374,0.804468,"Bag6",224727,"CCDS57073.1"
"CCDS57074.1|Mm108|chr17",1089,794.931,2,0.065485,"H2-D1",14964,"CCDS57074.1"
"CCDS57077.1|Mm108|chr17",4821,4526.93,298130,1714.13,"Muc21",672682,"CCDS57077.1"
"CCDS57119.1|Mm108|chr18",1674,1379.93,7135,134.579,"Ik",24010,"CCDS57119.1"
"CCDS57146.1|Mm108|chr19",5049,4754.93,3,0.0164217,"Cfap43",100048534,"CCDS57146.1"
"CCDS57158.1|Mm108|chr2",1842,1547.93,2,0.0336294,"Gpsm1",67839,"CCDS57158.1"
"CCDS57238.1|Mm108|chr3",747,452.998,6.36477,0.365702,"Anp32e",66471,"CCDS57238.1"
"CCDS57239.1|Mm108|chr3",414,168.307,39.6352,6.12943,"Anp32e",66471,"CCDS57239.1"
"CCDS57264.1|Mm108|chr4",16749,16454.9,98,0.155014,"Mdn1",100019,"CCDS57264.1"
"CCDS57294.1|Mm108|chr4",15987,15692.9,1340,2.2225,"Macf1",11426,"CCDS57294.1"
"CCDS57347.1|Mm108|chr5",2706,2411.93,222.131,2.3971,"Limch1",77569,"CCDS57347.1"
"CCDS57386.1|Mm108|chr5",2877,2582.93,1845.03,18.5923,"Gtf2i",14886,"CCDS57386.1"
"CCDS57387.1|Mm108|chr5",2889,2594.93,0.965603,0.00968532,"Gtf2i",14886,"CCDS57387.1"
"CCDS57398.1|Mm108|chr5",2274,1979.93,1,0.0131459,"Sun1",77053,"CCDS57398.1"
"CCDS57532.1|Mm108|chr7",1770,1475.93,77,1.35789,"Dyrk1b",13549,"CCDS57532.1"
"CCDS57583.1|Mm108|chr7",5691,5396.93,2,0.00964549,"Tnrc6a",233833,"CCDS57583.1"
"CCDS57628.1|Mm108|chr8",6966,6671.93,14,0.0546157,"Cacna1a",12286,"CCDS57628.1"
"CCDS57662.1|Mm108|chr9",4842,4547.93,13.2843,0.0760269,"Smarca4",20586,"CCDS57662.1"
"CCDS57704.1|Mm108|chr9",3378,3083.93,96.805,0.817023,"Map4",17758,"CCDS57704.1"
"CCDS57773.1|Mm108|chrX",7071,6776.93,206,0.79118,"Armcx4",100503043,"CCDS57773.1"
"CCDS57779.1|Mm108|chrX",1680,1385.93,7,0.131461,"Pak3",18481,"CCDS57779.1"
"CCDS59573.1|Mm108|chr12",3999,3704.93,484,3.40022,"Sos2",20663,"CCDS59573.1"
"CCDS59615.1|Mm108|chr14",5292,4997.93,108700,566.084,"Kat6b",54169,"CCDS59615.1"
"CCDS59625.1|Mm108|chr17",4023,3728.93,9499.89,66.3094,"Syngap1",240057,"CCDS59625.1"
"CCDS59684.1|Mm108|chr5",5958,5663.93,1,0.0045954,"Setd1b",208043,"CCDS59684.1"
"CCDS70185.1|Mm108|chr11",2097,1802.93,77,1.11161,"Kif3a",16568,"CCDS70185.1"
"CCDS70384.1|Mm108|chr12",1095,800.931,1,0.0324972,"Aldoart2",79459,"CCDS70384.1"
"CCDS70427.1|Mm108|chr13",2355,2060.93,0.5,0.00631463,"Pfkp",56421,"CCDS70427.1"
"CCDS70464.1|Mm108|chr13",3099,2804.93,4669,43.3254,"Ddx46",212880,"CCDS70464.1"
"CCDS70694.1|Mm108|chr16",2679,2384.93,123.999,1.35327,"Arvcf",11877,"CCDS70694.1"
"CCDS70817.1|Mm108|chr17",441,184.664,1.70607,0.240468,"Vegfa",22339,"CCDS70817.1"
"CCDS71140.1|Mm108|chr2",2073,1778.93,205.798,3.01109,"Nphp1",53885,"CCDS71140.1"
"CCDS71154.1|Mm108|chr2",2010,1715.93,0.00988917,0.000150003,"Bfsp1",12075,"CCDS71154.1"
"CCDS71194.1|Mm108|chr2",3465,3170.93,4437,36.4203,"Zmynd8",228880,"CCDS71194.1"
"CCDS71462.1|Mm108|chr4",1770,1475.93,1,0.017635,"Foxj3",230700,"CCDS71462.1"
"CCDS71478.1|Mm108|chr4",4422,4127.93,5368,33.8471,"Adgrb2",230775,"CCDS71478.1"
"CCDS71522.1|Mm108|chr4",2910,2615.93,9,0.0895483,"Clstn1",65945,"CCDS71522.1"
"CCDS71879.1|Mm108|chr7",753,458.998,8.32965,0.472343,"Tnnt1",21955,"CCDS71879.1"
"CCDS71951.1|Mm108|chr7",6003,5708.93,3.38004,0.0154102,"Myh14",71960,"CCDS71951.1"
"CCDS72151.1|Mm108|chr8",3978,3683.93,7,0.049457,"Cngb1",333329,"CCDS72151.1"
"CCDS72203.1|Mm108|chr9",1359,1064.93,7,0.171087,"Plppr2",235044,"CCDS72203.1"
"CCDS78575.1|Mm108|chr1",3627,3332.93,38,0.296755,"Map4k4",26921,"CCDS78575.1"
"CCDS78576.1|Mm108|chr1",3666,3371.93,2.21026e-07,1.7061e-09,"Map4k4",26921,"CCDS78576.1"
"CCDS78616.1|Mm108|chr1",2874,2579.93,1,0.0100887,"Usp37",319651,"CCDS78616.1"
"CCDS78860.1|Mm108|chr10",762,467.998,19,1.0567,"Mbd3",17192,"CCDS78860.1"
"CCDS78953.1|Mm108|chr11",711,416.998,75,4.68132,"Rnf187",108660,"CCDS78953.1"
"CCDS78997.1|Mm108|chr11",5103,4808.93,170817,924.536,"Myo18a",360013,"CCDS78997.1"
"CCDS79165.1|Mm108|chr13",2073,1778.93,4.84962e-05,7.09561e-07,"Amph",218038,"CCDS79165.1"
"CCDS79171.1|Mm108|chr13",3999,3704.93,7,0.0491767,"Carmil1",68732,"CCDS79171.1"
"CCDS79188.1|Mm108|chr13",2529,2234.93,6,0.0698761,"Unc5a",107448,"CCDS79188.1"
"CCDS79280.1|Mm108|chr14",3201,2906.93,2.99987,0.0268602,"Zmiz1",328365,"CCDS79280.1"
"CCDS79735.1|Mm108|chr2",1818,1523.93,1,0.0170795,"Cacnb2",12296,"CCDS79735.1"
"CCDS79940.1|Mm108|chr3",1521,1226.93,3791.21,80.4264,"Mef2d",17261,"CCDS79940.1"
"CCDS79966.1|Mm108|chr3",609,316.044,3.92885,0.323563,"Chtop",66511,"CCDS79966.1"
"CCDS79967.1|Mm108|chr3",612,319.012,1042.07,85.022,"Chtop",66511,"CCDS79967.1"
"CCDS79983.1|Mm108|chr3",522,242.356,4,0.429583,"Rbm8a",60365,"CCDS79983.1"
"CCDS80225.1|Mm108|chr5",1323,1028.93,14247,360.395,"Asic3",171209,"CCDS80225.1"
"CCDS80245.1|Mm108|chr5",6495,6200.93,0.00036874,1.54776e-06,"Cad",69719,"CCDS80245.1"
"CCDS80246.1|Mm108|chr5",6465,6170.93,0.999631,0.00421629,"Cad",69719,"CCDS80246.1"
"CCDS80273.1|Mm108|chr5",8958,8663.93,5,0.0150209,"Bod1l",665775,"CCDS80273.1"
"CCDS80439.1|Mm108|chr5",2595,2300.93,0.999792,0.0113096,"Srrt",83701,"CCDS80439.1"
"CCDS80440.1|Mm108|chr5",2607,2312.93,0.000207781,2.33822e-06,"Srrt",83701,"CCDS80440.1"
"CCDS80534.1|Mm108|chr6",417,171.072,391,59.4893,"Hoxa1",15394,"CCDS80534.1"
"CCDS80613.1|Mm108|chr6",1080,785.931,8546,283.022,"Gapdh",14433,"CCDS80613.1"
"CCDS80678.1|Mm108|chr7",7533,7238.93,528,1.89846,"Cic",71722,"CCDS80678.1"
"CCDS80806.1|Mm108|chr7",9816,9521.93,145,0.396355,"Srcap",100043597,"CCDS80806.1"
"CCDS80900.1|Mm108|chr8",3225,2930.93,0.998721,0.0088691,"Zfp827",622675,"CCDS80900.1"
"CCDS80908.1|Mm108|chr8",1092,797.931,0.00860202,0.000280593,"Rad23a",19358,"CCDS80908.1"
"CCDS80941.1|Mm108|chr8",2853,2558.93,1.30073,0.0132303,"Zc3h18",76014,"CCDS80941.1"
"CCDS80968.1|Mm108|chr9",1872,1577.93,8.24762e-08,1.36045e-09,"Zfp653",319601,"CCDS80968.1"
"CCDS81048.1|Mm108|chr9",1395,1100.93,7,0.165493,"Syncrip",56403,"CCDS81048.1"
"CCDS81066.1|Mm108|chr9",1602,1307.93,1.29805e-07,2.58315e-09,"Parp3",235587,"CCDS81066.1"
"CCDS81083.1|Mm108|chr9",2709,2414.93,942.195,10.1549,"Map4",17758,"CCDS81083.1"
"CCDS83597.1|Mm108|chr1",4386,4091.93,0.999998,0.00636081,"Camsap2",67886,"CCDS83597.1"
"CCDS83598.1|Mm108|chr1",4419,4124.93,2.06029e-06,1.30003e-08,"Camsap2",67886,"CCDS83598.1"
"CCDS83688.1|Mm108|chr10",246,47.1775,51094,28188.8,"Akap7",432442,"CCDS83688.1"
"CCDS83762.1|Mm108|chr10",3012,2717.93,63.2617,0.60582,"Mbd6",110962,"CCDS83762.1"
"CCDS83849.1|Mm108|chr11",5169,4874.93,3.82868e-05,2.04419e-07,"Myo18a",360013,"CCDS83849.1"
"CCDS84099.1|Mm108|chr14",2373,2078.93,5,0.0625996,"Slmap",83997,"CCDS84099.1"
"CCDS84102.1|Mm108|chr14",2934,2639.93,4,0.0394374,"Erc2",238988,"CCDS84102.1"
"CCDS84123.1|Mm108|chr14",3759,3464.93,0.387554,0.00291124,"Ktn1",16709,"CCDS84123.1"
"CCDS84125.1|Mm108|chr14",3744,3449.93,456.612,3.44492,"Ktn1",16709,"CCDS84125.1"
"CCDS84213.1|Mm108|chr16",4761,4466.93,11,0.0640951,"Eif4g1",208643,"CCDS84213.1"
"CCDS84243.1|Mm108|chr16",876,581.998,1,0.0447219,"Senp7",66315,"CCDS84243.1"
"CCDS84556.1|Mm108|chr2",1926,1631.93,1,0.0159492,"Phf21a",192285,"CCDS84556.1"
"CCDS84815.1|Mm108|chr4",10863,10568.9,21.9995,0.0541779,"Spen",56381,"CCDS84815.1"
"CCDS84837.1|Mm108|chr4",2253,1958.93,238916,3174.44,"Cdk11b",12537,"CCDS84837.1"
"CCDS84922.1|Mm108|chr5",1974,1679.93,0.0190565,0.000295253,"Arhgap24",231532,"CCDS84922.1"
"CCDS84987.1|Mm108|chr5",2286,1991.93,3,0.0392002,"Iqce",74239,"CCDS84987.1"
"CCDS85029.1|Mm108|chr6",1611,1316.93,0.000245202,4.8462e-06,"Cald1",109624,"CCDS85029.1"
"CCDS85157.1|Mm108|chr6",2508,2213.93,1,0.0117565,"Usp5",22225,"CCDS85157.1"
"CCDS85425.1|Mm108|chr7",1554,1259.93,0.979699,0.0202389,"Fus",233908,"CCDS85425.1"
"CCDS85436.1|Mm108|chr7",5874,5579.93,6.32392e-05,2.94984e-07,"Dmbt1",12945,"CCDS85436.1"
"CCDS87891.1|Mm108|chr1",2412,2117.93,113,1.3887,"Rgl1",19731,"CCDS87891.1"
"CCDS87972.1|Mm108|chr10",2385,2090.93,18.8524,0.234676,"Epb41l2",13822,"CCDS87972.1"
"CCDS87973.1|Mm108|chr10",2757,2462.93,4.1476,0.0438314,"Epb41l2",13822,"CCDS87973.1"
"CCDS88178.1|Mm108|chr11",2295,2000.93,7.85014,0.102114,"Dlg4",13385,"CCDS88178.1"
"CCDS88660.1|Mm108|chr14",879,584.998,270665,12042.6,"Hnrnpc",15381,"CCDS88660.1"
"CCDS88661.1|Mm108|chr14",882,587.998,64.7798,2.86751,"Hnrnpc",15381,"CCDS88661.1"
"CCDS88714.1|Mm108|chr14",2049,1754.93,2,0.0296627,"Lrch1",380916,"CCDS88714.1"
"CCDS88715.1|Mm108|chr14",5193,4898.93,16167,85.8955,"Zc3h13",67302,"CCDS88715.1"
"CCDS88894.1|Mm108|chr16",2697,2402.93,0.000589772,6.38829e-06,"Arvcf",11877,"CCDS88894.1"
"CCDS89035.1|Mm108|chr17",465,196.335,1,0.132569,"Rps10",67097,"CCDS89035.1"
"CCDS89061.1|Mm108|chr17",522,242.356,39,4.18843,"Cryaa",12954,"CCDS89061.1"
"CCDS89093.1|Mm108|chr17",642,348.157,1,0.0747595,"Znrd1as",76416,"CCDS89093.1"
"CCDS89142.1|Mm108|chr17",2736,2441.93,7,0.0746115,"Epb41l3",13823,"CCDS89142.1"
"CCDS89318.1|Mm108|chr19",2370,2075.93,11,0.137918,"Scyl1",78891,"CCDS89318.1"
"CCDS89405.1|Mm108|chr19",2106,1811.93,586.946,8.43137,"Nolc1",70769,"CCDS89405.1"
"CCDS89406.1|Mm108|chr19",2103,1808.93,8742.47,125.792,"Nolc1",70769,"CCDS89406.1"
"CCDS89430.1|Mm108|chr2",5841,5546.93,3471,16.2871,"Etl4",208618,"CCDS89430.1"
"CCDS89463.1|Mm108|chr2",7419,7124.93,0.426704,0.00155879,"Sptan1",20740,"CCDS89463.1"
"CCDS89573.1|Mm108|chr2",4671,4376.93,2.17122,0.0129115,"Epb41l1",13821,"CCDS89573.1"
"CCDS89615.1|Mm108|chr3",1770,1475.93,0.00116584,2.05595e-05,"Ythdf3",229096,"CCDS89615.1"
"CCDS89635.1|Mm108|chr3",879,584.998,2,0.088985,"Rsrc1",66880,"CCDS89635.1"
"CCDS89715.1|Mm108|chr3",963,668.998,18,0.700308,"Zranb2",53861,"CCDS89715.1"
"CCDS89754.1|Mm108|chr4",1662,1367.93,25950,493.758,"Zfp37",22696,"CCDS89754.1"
"CCDS89836.1|Mm108|chr4",5709,5414.93,11,0.0528739,"Arid1a",93760,"CCDS89836.1"
"CCDS89925.1|Mm108|chr5",2697,2402.93,98410.9,1065.97,"Limch1",77569,"CCDS89925.1"
"CCDS90496.1|Mm108|chr9",3513,3218.93,1.41928,0.0114762,"Maml2",270118,"CCDS90496.1"
"CCDS90627.1|Mm108|chr9",1401,1106.93,10.9727,0.258009,"Scg3",20255,"CCDS90627.1"
"CCDS90741.1|Mm108|chrX",1686,1391.93,96047,1796,"Gm4779",102634296,"CCDS90741.1"
"CCDS14922.1|Mm108|chr1",840,545.998,0,0,"Fhl2",14200,"CCDS14922.1"
"CCDS15133.1|Mm108|chr1",3876,3581.93,0,0,"Gigyf2",227331,"CCDS15133.1"
"CCDS15146.1|Mm108|chr1",579,287.297,0,0,"Arl4c",320982,"CCDS15146.1"
"CCDS15235.1|Mm108|chr1",1206,911.931,0,0,"En1",13798,"CCDS15235.1"
"CCDS15387.1|Mm108|chr1",1563,1268.93,0,0,"Tor1aip1",208263,"CCDS15387.1"
"CCDS15759.2|Mm108|chr2",2250,1955.93,0,0,"Tprn",97031,"CCDS15759.2"
"CCDS15842.1|Mm108|chr2",1545,1250.93,0,0,"Gtf3c5",70239,"CCDS15842.1"
"CCDS16122.1|Mm108|chr2",2352,2057.93,0,0,"Sp3",20687,"CCDS16122.1"
"CCDS16142.1|Mm108|chr2",1020,725.931,0,0,"Hoxd9",15438,"CCDS16142.1"
"CCDS16505.1|Mm108|chr2",1965,1670.93,0,0,"Kcna4",16492,"CCDS16505.1"
"CCDS16557.1|Mm108|chr2",1029,734.931,0,0,"Aven",74268,"CCDS16557.1"
"CCDS16639.1|Mm108|chr2",4311,4016.93,0,0,"Ppip5k1",327655,"CCDS16639.1"
"CCDS16744.1|Mm108|chr2",603,310.044,0,0,"Mrps26",99045,"CCDS16744.1"
"CCDS16832.1|Mm108|chr2",2088,1793.93,0,0,"Kiz",228730,"CCDS16832.1"
"CCDS17342.2|Mm108|chr3",3408,3113.93,0,0,"Maml3",433586,"CCDS17342.2"
"CCDS17393.1|Mm108|chr3",996,701.931,0,0,"Shox2",20429,"CCDS17393.1"
"CCDS17416.1|Mm108|chr3",1968,1673.93,0,0,"Golim4",73124,"CCDS17416.1"
"CCDS17528.1|Mm108|chr3",3126,2831.93,0,0,"Ints3",229543,"CCDS17528.1"
"CCDS17682.1|Mm108|chr3",3585,3290.93,0,0,"Igsf3",78908,"CCDS17682.1"
"CCDS17851.2|Mm108|chr3",1101,806.931,0,0,"Cxxc4",319478,"CCDS17851.2"
"CCDS18151.1|Mm108|chr4",819,524.998,0,0,"Anp32b",67628,"CCDS18151.1"
"CCDS18194.1|Mm108|chr4",1251,956.931,0,0,"Rad23b",19359,"CCDS18194.1"
"CCDS18381.1|Mm108|chr4",2355,2060.93,0,0,"Usp1",230484,"CCDS18381.1"
"CCDS18427.1|Mm108|chr4",1167,872.931,0,0,"Ssbp3",72475,"CCDS18427.1"
"CCDS18665.1|Mm108|chr4",2934,2639.93,0,0,"Dlgap3",242667,"CCDS18665.1"
"CCDS18788.1|Mm108|chr4",1608,1313.93,0,0,"Ifnlr1",242700,"CCDS18788.1"
"CCDS18858.1|Mm108|chr4",849,554.998,0,0,"Sdhb",67680,"CCDS18858.1"
"CCDS19008.1|Mm108|chr4",1920,1625.93,0,0,"Ccdc27",381580,"CCDS19008.1"
"CCDS19116.1|Mm108|chr5",3489,3194.93,0,0,"Kcnh2",16511,"CCDS19116.1"
"CCDS19271.1|Mm108|chr5",1122,827.931,0,0,"Ldb2",16826,"CCDS19271.1"
"CCDS19360.1|Mm108|chr5",2568,2273.93,0,0,"Clock",12753,"CCDS19360.1"
"CCDS19529.1|Mm108|chr5",9108,8813.93,0,0,"Ep400",75560,"CCDS19529.1"
